tree,orchard,crown_area_m2,ht_m,pre_helene_vol,post_helene_vol,damage,rel_ht,rel_dens_1.8ha,HELENE_MSW,predicted_dbh
8286,W,30,7.594,182.777,209.165,0,0.954739754,10,33.08100128,14.7
8287,W,55,6.127,271.259,368.31,0,0.747716179,7,33.08100128,16.01
8288,W,41,6.685,215.294,264.766,0,0.934899657,8,33.08100128,15.26
8289,W,60,6.915,323.094,38.287,88.15,0.821189244,7,33.08100128,17.85
8290,W,22,8.708,156.224,169.329,0,1.099439422,5,33.08100128,14.14
8291,W,6,4.123,20.458,31.014,0,0.660578387,6,33.08100128,6.29
8292,W,40,7.78,250.325,300.937,0,0.972610524,11,33.08100128,16.59
8293,W,76,8.161,441.206,489.55,0,1.032067495,7,33.08100128,21.73
8294,W,34,6.782,177.946,176.214,0.97,1.035261792,10,33.08100128,14.4
8295,W,17,6.486,86.5,105.351,0,1.010665189,9,33.08100128,10.98
8296,W,34,7.366,217.001,235.635,0,0.899521297,5,33.08100128,15.12
8297,W,34,7.826,189.565,180.077,5.01,1.076330629,7,33.08100128,15.67
8298,W,13,9.3,109.139,111.571,0,1.020893556,3,33.08100128,11.96
8299,W,50,8.086,309.825,357.355,0,1.05582033,8,33.08100128,18.46
8300,W,35,7.327,218.451,263.634,0,0.936393728,10,33.08100128,15.23
8301,W,24,9.114,197.328,203.623,0,1.023240148,5,33.08100128,15
8302,W,44,6.499,240.846,288.619,0,1.018253036,8,33.08100128,15.37
8303,W,45,7.967,274.644,275.909,0,1.056683854,8,33.08100128,17.58
8304,W,67,7.684,411.699,436.841,0,1.112566161,9,33.08100128,19.91
8305,W,9,6.11,46.4,53.633,0,1.025167785,5,33.08100128,8.54
8306,W,11,6.702,63.092,91.464,0,0.840428867,8,33.08100128,9.57
8307,W,42,8.965,321.754,361.72,0,1.017016449,6,33.08100128,18.43
8308,W,65,8.772,404.485,466.576,0,1.187442078,13,33.08100128,21.48
8309,W,20,6.553,107.437,127.746,0,1.762348723,3,33.08100128,11.69
8310,W,41,8.231,274.122,201.811,26.38,0.948721233,9,33.08100128,17.33
8311,W,45,9.25,343.24,400.192,0,1.054388536,7,33.08100128,19.29
8312,W,76,8.303,502.483,556.536,0,1.370634629,9,33.08100128,21.98
8313,W,28,7.841,160.028,213.418,0,1.053691849,11,33.08100128,14.6
8314,W,34,6.197,169.691,148.325,12.59,0.875035301,11,33.08100128,13.65
8315,W,27,6.551,145.078,95.546,34.14,1.076857044,9,33.08100128,13
8316,W,47,8.789,346.629,406.708,0,1.034776082,8,33.08100128,19
8317,W,41,8.805,296.559,327.91,0,1.058850056,8,33.08100128,18.06
8318,W,3,3.582,9.741,15.159,0,0.610689626,2,33.08100128,4.83
8319,W,25,7.258,156.938,161.781,0,1.009375688,12,33.08100128,13.4
8320,W,4,4.212,11.745,27.662,0,0.849707484,2,33.08100128,5.59
8321,W,28,7.261,175.118,202.577,0,1.002392895,12,33.08100128,13.97
8322,W,70,7.666,382.492,462.176,0,1.050808736,3,33.08100128,20.21
8323,W,54,7.271,312.878,381.418,0,0.988273817,11,33.08100128,17.75
8324,W,13,6.993,67.728,81.485,0,0.969401772,11,33.08100128,10.37
8325,W,24,7.191,141.195,139.818,0.98,0.982170624,13,33.08100128,13.14
8326,W,40,8.206,281.429,291.325,0,0.96191774,8,33.08100128,17.13
8327,W,38,9.21,280.664,298.703,0,1.133638122,7,33.08100128,18.02
8328,W,6,3.361,18.444,0.802,95.65,0.624431026,2,33.08100128,5.77
8329,W,22,4.857,82.974,93.705,0,0.805502322,9,33.08100128,10.26
8330,W,40,6.543,187.906,200.688,0,1.058724686,13,33.08100128,14.93
8331,W,69,6.96,392.352,445.499,0,1.139054061,6,33.08100128,18.85
8332,W,43,8.057,291.028,328.245,0,1.15446339,3,33.08100128,17.41
8333,W,25,7.269,154.85,177.179,0,0.985408476,11,33.08100128,13.41
8334,W,4,4.473,15.885,4.199,73.57,0.738499639,8,33.08100128,5.72
8335,W,38,8.829,286.481,313.836,0,1.096264368,7,33.08100128,17.57
8336,W,22,6.939,135.453,113.843,15.95,0.934451066,12,33.08100128,12.48
8337,W,35,6.683,187.14,192.054,0,0.948156205,12,33.08100128,14.42
8338,W,13,4.228,42.296,46.885,0,0.668165057,9,33.08100128,8.07
8339,W,32,6.168,159.702,90.508,43.33,0.784178556,9,33.08100128,13.32
8340,W,78,7.719,455.226,492.612,0,1.088460635,3,33.08100128,21.13
8341,W,19,5.506,91.276,74.813,18.04,0.901637555,9,33.08100128,10.46
8342,W,36,7.842,249.49,237.086,4.97,0.958070664,5,33.08100128,16.03
8343,W,61,8.021,380.595,430.287,0,1.109916974,9,33.08100128,19.78
8344,W,68,8.517,446.225,527.87,0,1.15668675,11,33.08100128,21.44
8345,W,63,8.25,414.263,497.68,0,1.221606894,5,33.08100128,20.39
8346,W,28,5.552,121.467,52.198,57.03,0.665747347,6,33.08100128,11.98
8347,W,6,5.37,29.128,38.571,0,1.750325945,1,33.08100128,7.03
8348,W,43,7.636,241.747,272.082,0,1.067064153,12,33.08100128,16.84
8349,W,19,5.507,86.516,78.929,8.77,0.878908347,11,33.08100128,10.46
8350,W,42,8.668,270.079,324.948,0,1.113244502,4,33.08100128,18.05
8351,W,35,7.168,210.487,217.586,0,1.025630019,8,33.08100128,15.03
8352,W,13,4.94,58.343,64.344,0,0.72872105,3,33.08100128,8.72
8353,W,1,3.068,3.068,7.946,0,0.57132216,1,33.08100128,3.37
8354,W,38,6.947,200.534,203.238,0,0.914386416,9,33.08100128,15.2
8355,W,45,8.482,262.346,317.269,0,1.184230901,11,33.08100128,18.28
8356,W,10,6.255,53.846,66.634,0,0.986489328,3,33.08100128,8.96
8357,W,24,7.768,157.074,173.273,0,1.065343424,11,33.08100128,13.72
8358,W,26,4.908,106.47,128.041,0,0.673237836,7,33.08100128,10.89
8359,W,31,8.359,199.915,225.723,0,1.088222531,6,33.08100128,15.74
8360,W,29,6.892,164.982,156.87,4.92,1.010068442,10,33.08100128,13.73
8361,W,30,8.31,209.476,206.759,1.3,1.183204477,10,33.08100128,15.49
8362,W,27,6.212,126.74,148.939,0,0.903673173,6,33.08100128,12.61
8363,W,69,8.984,482.323,557.506,0,1.096813576,5,33.08100128,22.33
8364,W,51,8.229,325.765,382.628,0,0.990193129,2,33.08100128,18.81
8365,W,39,7.48,239.479,253.459,0,0.978737324,10,33.08100128,16.04
8366,W,52,6.032,233.907,291.128,0,0.806039955,6,33.08100128,15.55
8367,W,34,7.873,229.746,251.507,0,0.927490134,2,33.08100128,15.73
8368,W,63,8.602,432.326,464.427,0,0.948171337,5,33.08100128,20.96
8369,W,33,6.413,170.661,164.896,3.38,0.884945033,9,33.08100128,13.78
8370,W,46,7.488,275.884,302.771,0,0.934341544,10,33.08100128,17.06
8371,W,11,4.343,36.42,38.306,0,NA,0,33.08100128,7.77
8372,W,14,8.748,97.131,97.527,0,1.315752532,3,33.08100128,11.93
8373,W,52,7.769,319.214,372.079,0,1.061483809,9,33.08100128,18.26
8374,W,57,9.774,424.596,71.162,83.24,1.267265969,6,33.08100128,21.91
8375,W,37,9.092,263.106,274.377,0,1.175765675,6,33.08100128,17.7
8376,W,57,7.955,381.172,411.787,0,1.027133213,7,33.08100128,19.18
8377,W,79,8.392,478.909,514.108,0,1.158955945,3,33.08100128,22.46
8378,W,39,7.44,226.496,209.075,7.69,0.956318687,6,33.08100128,15.99
8379,W,30,9.152,214.993,227.94,0,1.185057298,6,33.08100128,16.39
8380,W,6,3.25,17.198,0.045,99.74,0.369171352,4,33.08100128,5.69
8381,W,3,3.844,11.106,18.466,0,0.69631374,4,33.08100128,4.96
8382,W,42,6.188,206.372,206.162,0.1,0.771323765,7,33.08100128,14.67
8383,W,4,3.154,10.411,19.777,0,0.898319567,2,33.08100128,5.01
8384,W,34,6.804,192.236,196.005,0,0.907338261,7,33.08100128,14.42
8385,W,35,7.196,211.702,242.456,0,0.895173329,6,33.08100128,15.07
8386,W,5,3.178,14.495,25.744,0,0.596443485,4,33.08100128,5.35
8387,W,48,8.887,319.601,368.22,0,1.232536637,6,33.08100128,19.29
8388,W,86,8.423,528.968,579.548,0,1.010211599,7,33.08100128,23.25
8389,W,47,7.313,296.323,335.108,0,1.436738703,2,33.08100128,16.94
8390,W,87,8.439,537.91,584.599,0,1.266705026,6,33.08100128,23.39
8391,W,55,7.002,284.711,283.951,0.27,1.465364493,3,33.08100128,17.44
8392,W,17,6.828,99.993,133.447,0,0.953997695,8,33.08100128,11.28
8393,W,30,7.998,190.018,271.381,0,0.930216329,6,33.08100128,15.15
8394,W,18,7.274,115.256,155.312,0,0.889822215,6,33.08100128,11.91
8395,W,20,6.802,119.624,117.144,2.07,0.931853765,7,33.08100128,11.93
8396,W,81,8.541,523.593,594.18,0,1.050342098,11,33.08100128,22.95
8397,W,18,8.279,125.62,150.441,0,0.968171984,6,33.08100128,12.75
8398,W,61,8.708,421.779,486.203,0,1.106831903,8,33.08100128,20.87
8399,W,38,8.248,281.851,291.337,0,1.140802213,6,33.08100128,16.86
8400,W,52,8.107,347.949,433.615,0,0.978825518,8,33.08100128,18.76
8401,W,8,4.394,28.334,39.453,0,0.56388069,7,33.08100128,7.07
8402,W,51,8.706,326.581,400.87,0,1.114900408,13,33.08100128,19.49
8403,W,6,3.476,18.162,32.713,0,0.491933201,1,33.08100128,5.85
8404,W,14,6.73,76.711,89.488,0,0.947353604,2,33.08100128,10.45
8405,W,25,7.373,156.732,177.841,0,0.939504954,12,33.08100128,13.52
8406,W,50,7.496,274.956,330.57,0,1.039258729,6,33.08100128,17.6
8407,W,63,7.868,380.779,448.198,0,1.066124661,8,33.08100128,19.77
8408,W,71,9.532,502.286,554.164,0,1.300926926,12,33.08100128,23.49
8409,W,47,7.852,281.079,348.477,0,1.037273392,13,33.08100128,17.71
8410,W,20,6.196,103.057,123.029,0,0.840591507,2,33.08100128,11.35
8411,W,83,8.868,538.588,674.706,0,1.17980443,2,33.08100128,23.76
8412,W,43,8.973,321.671,346.171,0,1.143144699,5,33.08100128,18.6
8413,W,48,7.407,283.149,310.475,0,1.025545171,10,33.08100128,17.21
8414,W,51,6.306,258.694,318.33,0,0.830355967,12,33.08100128,15.89
8415,W,73,9.02,504.576,556.445,0,1.262185736,6,33.08100128,22.88
8416,W,19,7.066,114.536,121.103,0,1.165573838,4,33.08100128,11.96
8417,W,44,8.032,286.752,339.915,0,1.112245302,7,33.08100128,17.53
8418,W,32,6.269,175.079,232.974,0,0.894050382,11,33.08100128,13.45
8419,W,37,7.455,213.228,205.767,3.5,0.901596388,6,33.08100128,15.71
8420,W,28,7.603,170.323,193.169,0,1.103599799,11,33.08100128,14.34
8421,W,42,5.899,196.614,182.099,7.38,0.99109543,3,33.08100128,14.25
8422,W,54,7.239,321.066,390.701,0,0.976019877,7,33.08100128,17.7
8423,W,4,3.484,11.979,26.704,0,0.45773846,9,33.08100128,5.2
8424,W,6,3.801,21.168,54.064,0,0.482391015,10,33.08100128,6.07
8425,W,57,8.232,364.332,415.289,0,1.129140663,12,33.08100128,19.61
8426,W,28,6.993,169.414,145.166,14.31,1.016437849,11,33.08100128,13.67
8427,W,16,7.42,92.241,112.738,0,1.153472465,4,33.08100128,11.53
8428,W,55,10.211,425.458,441.163,0,1.242538027,7,33.08100128,22.22
8429,W,71,8.343,477.731,609.379,0,0.939385978,6,33.08100128,21.49
8430,W,29,7.419,155.745,200.764,0,0.928901052,7,33.08100128,14.33
8431,W,32,7.466,183.573,212.623,0,1.208677351,6,33.08100128,14.91
8432,W,57,6.736,306.996,339.817,0,0.884337666,9,33.08100128,17.23
8433,W,10,3.371,28.69,29.532,0,0.514420876,8,33.08100128,6.69
8434,W,29,8.39,171.043,190.417,0,1.198443024,12,33.08100128,15.38
8435,W,29,8.074,199.876,230.663,0,1.045510194,11,33.08100128,15.04
8436,W,50,10.3,429.701,482.854,0,1.095428372,7,33.08100128,21.51
8437,W,23,10.373,198.145,53.361,73.07,1.268112288,8,33.08100128,15.85
8438,W,61,8.691,367.045,379.307,0,1.17178336,10,33.08100128,20.84
8439,W,55,7.768,324.68,431.066,0,1.346244665,8,33.08100128,18.64
8440,W,84,10.105,663.647,762.703,0,1.199584508,8,33.08100128,26.1
8441,W,30,6.153,140.833,139.796,0.74,0.959831526,8,33.08100128,13.01
8442,W,32,8.895,247.365,265.044,0,1.030110017,11,33.08100128,16.52
8443,W,85,10.467,645.765,761.339,0,1.205597789,11,33.08100128,26.86
8444,W,58,8.071,348.82,459.647,0,1.089448819,12,33.08100128,19.49
8445,W,30,8.814,233.15,269.598,0,0.999501043,10,33.08100128,16.03
8446,W,11,5.368,50.588,66.4,0,0.828091556,8,33.08100128,8.6
8447,W,70,9.22,531.499,614.047,0,1.054271544,8,33.08100128,22.85
8448,W,31,7.126,166.187,198.832,0,1.236938032,10,33.08100128,14.34
8449,W,33,6.335,146.324,23.914,83.66,0.725459209,10,33.08100128,13.68
8450,W,38,6.828,203.815,237.571,0,0.966112487,6,33.08100128,15.04
8451,W,23,7.272,136.127,105.256,22.68,0.969457813,10,33.08100128,13.02
8452,W,50,9.595,386.539,465.581,0,1.029497233,12,33.08100128,20.57
8453,W,54,9.142,357.937,418.044,0,1.125246171,9,33.08100128,20.55
8454,W,23,8.076,173.929,193.022,0,0.871934213,6,33.08100128,13.8
8455,W,45,8.916,353.143,327.815,7.17,0.922846028,12,33.08100128,18.86
8456,W,4,4.033,14.446,30.106,0,0.502852155,8,33.08100128,5.5
8457,W,9,5.224,41.678,52.65,0,0.867413865,10,33.08100128,7.94
8458,W,22,7.485,120.039,4.327,96.4,0.850415172,12,33.08100128,13.01
8459,W,54,9.595,433.144,486.384,0,1.101618846,11,33.08100128,21.19
8460,W,60,9.422,423.742,492.88,0,1.101072532,9,33.08100128,21.83
8461,W,40,9.173,303.715,400.054,0,0.959451921,12,33.08100128,18.34
8462,W,24,8.133,144.966,145.872,0,1.361969354,8,33.08100128,14.07
8463,W,22,9.114,171.21,192.167,0,0.950391991,11,33.08100128,14.5
8464,W,66,7.612,402.368,497.125,0,0.836057553,11,33.08100128,19.68
8465,W,49,10.473,430.545,475.556,0,1.124013952,12,33.08100128,21.56
8466,W,33,8.696,220.204,306.035,0,0.872486476,12,33.08100128,16.5
8467,W,62,10.031,469.472,416.975,11.18,1.021157468,12,33.08100128,23.03
8468,W,63,10.951,567.253,646.538,0,1.233144975,11,33.08100128,24.55
8469,W,14,7.156,79.938,106.343,0,1.150020088,8,33.08100128,10.78
8470,W,6,3.651,18.913,33.892,0,0.538664404,8,33.08100128,5.97
8471,W,39,7.256,231.952,257.72,0,1.168061816,6,33.08100128,15.75
8472,W,48,9.864,405.73,490.503,0,0.947882132,14,33.08100128,20.6
8473,W,75,10.213,605.326,714.308,0,1.10364577,8,33.08100128,25.13
8474,W,69,9.951,548.218,613.001,0,1.149076212,10,33.08100128,23.9
8475,W,26,6.703,113.108,274.692,0,0.723796612,9,33.08100128,13
8476,W,45,9.262,363.004,352.225,2.97,1.037229674,9,33.08100128,19.31
8477,W,70,11.324,579.619,537.951,7.19,1.112614014,12,33.08100128,26.19
8478,W,18,7.145,99.574,123.057,0,1.053058217,6,33.08100128,11.8
8479,W,18,6.105,91.895,101.092,0,0.883992567,6,33.08100128,10.85
8480,W,37,10.239,340.302,399.098,0,1.070291176,9,33.08100128,19.01
8481,W,47,10.449,428.047,480.244,0,0.987609661,11,33.08100128,21.17
8482,W,28,6.147,144.413,179.728,0,0.841149448,7,33.08100128,12.7
8483,W,70,11.185,623.492,764.319,0,1.153033349,10,33.08100128,25.98
8484,W,81,10.869,674.137,766.88,0,1.059459986,10,33.08100128,27.03
8485,W,55,8.085,341.714,343.847,0,1.203423468,6,33.08100128,19.13
8486,W,44,10.604,397.737,431.135,0,0.985110678,11,33.08100128,20.81
8487,W,6,4.087,20.686,57.831,0,0.396030969,10,33.08100128,6.26
8488,W,78,12.276,718.375,841.872,0,1.142082494,14,33.08100128,28.9
8489,W,44,6.078,222.322,260.764,0,0.805107758,10,33.08100128,14.75
8490,W,39,6.691,205.946,117.966,42.72,0.968054631,5,33.08100128,15
8491,W,31,10.071,245.993,317.393,0,1.064179952,8,33.08100128,17.55
8492,W,85,11.864,867.411,972.564,0,1.155254343,10,33.08100128,29.26
8493,W,54,11.852,532.744,646.967,0,1.10863305,14,33.08100128,24.26
8494,W,61,10.113,510.32,640.842,0,0.957126633,13,33.08100128,23
8495,W,62,10.973,590.576,649.43,0,1.113981879,12,33.08100128,24.42
8496,W,68,9.793,504.816,609.426,0,1.115286936,10,33.08100128,23.51
8497,W,14,4.808,62.503,84.508,0,0.613453098,10,33.08100128,8.82
8498,W,20,8.199,124.85,137.132,0,1.219000892,4,33.08100128,13.2
8499,W,21,11.095,217.66,248.731,0,1.040026247,14,33.08100128,15.86
8500,W,51,7.438,276.247,340.142,0,1.210302425,7,33.08100128,17.64
8501,W,12,7.551,76.635,85.121,0,1.040345358,6,33.08100128,10.47
8502,W,88,11.418,736.207,790.134,0,1.168277414,11,33.08100128,28.91
8503,W,71,11.63,632.666,745.488,0,1.242748977,7,33.08100128,26.81
8504,W,65,10.706,610.869,691.86,0,1.003360512,14,33.08100128,24.49
8505,W,79,10.817,666.248,507.806,23.78,1.071750582,12,33.08100128,26.67
8506,W,46,10.398,377.567,449.927,0,1.184811857,13,33.08100128,20.93
8507,W,41,6.407,210.764,252.903,0,1.039186427,5,33.08100128,14.86
8508,W,69,10.899,639.306,748.384,0,1.130735713,14,33.08100128,25.38
8509,W,14,8.932,112.802,112.095,0.63,0.999576342,14,33.08100128,12.06
8510,W,31,6.421,161.021,179.114,0,0.807681422,12,33.08100128,13.49
8511,W,44,10.258,371.458,439.937,0,1.059202714,14,33.08100128,20.39
8512,W,80,10.767,702.106,711.364,0,1.249177319,11,33.08100128,26.73
8513,W,61,10.791,549.705,631.405,0,1.265657987,12,33.08100128,24
8514,W,6,4.322,19.976,58.288,0,0.449795169,11,33.08100128,6.41
8515,W,45,8.215,295.578,12.941,95.62,0.772752214,12,33.08100128,17.92
8516,W,77,9.161,495.532,432.363,12.75,0.892571807,15,33.08100128,23.6
8517,W,20,6.013,93.41,110.845,0,0.755212258,12,33.08100128,11.16
8518,W,48,10.814,392.511,463.085,0,1.17013201,13,33.08100128,21.82
8519,W,7,6.388,34.888,59.252,0,0.812429786,6,33.08100128,7.98
8520,W,5,3.704,16.028,48.332,0,0.395375895,10,33.08100128,5.69
8521,W,72,7.875,450.03,369.996,17.78,0.877916634,10,33.08100128,20.79
8522,W,45,7.348,257.447,224.354,12.85,0.96397916,7,33.08100128,16.72
8523,W,31,10.322,282.168,301.579,0,1.195286943,12,33.08100128,17.8
8524,W,53,10.036,436.048,551.786,0,1.217692477,11,33.08100128,21.65
8525,W,2,3.308,5.389,13.381,0,0.417176367,8,33.08100128,4.19
8526,W,22,6.466,102.83,230.013,0,0.687001961,11,33.08100128,12.01
8527,W,37,10.965,337.902,388.388,0,1.147151135,13,33.08100128,19.81
8528,W,57,8.649,386.452,415.391,0,1.101278395,5,33.08100128,20.25
8529,W,46,9.796,363.06,408.762,0,1.026021786,9,33.08100128,20.17
8530,W,28,7.856,190.533,217.482,0,1.208907648,7,33.08100128,14.62
8531,W,31,9.546,267.732,261.051,2.5,1.182137904,10,33.08100128,17.01
8532,W,18,4.63,69.886,78.024,0,0.613488803,11,33.08100128,9.37
8533,W,70,9.56,473.425,4.028,99.15,1.371114799,7,33.08100128,23.4
8534,W,39,11.107,333.886,391.097,0,1.213548211,14,33.08100128,20.4
8535,W,55,8.027,353.567,370.819,0,1.131519594,7,33.08100128,19.04
8536,W,51,10.213,431.715,499.907,0,1.09514247,11,33.08100128,21.56
8537,W,32,9.907,260.863,60.424,76.84,1.039923023,9,33.08100128,17.6
8538,W,46,10.197,394.156,465.174,0,1.140123335,13,33.08100128,20.68
8539,W,15,5.815,70.776,64.224,9.26,0.806552284,10,33.08100128,9.94
8540,W,80,11.309,686.764,763.758,0,1.141840912,11,33.08100128,27.63
8541,W,42,6.953,229,268.031,0,1.049124849,7,33.08100128,15.76
8542,W,57,9.875,477.227,2.767,99.42,1.403296859,7,33.08100128,22.05
8543,W,39,9.416,291.755,18.437,93.68,1.508188844,4,33.08100128,18.45
8544,W,58,6.988,304.436,204.512,32.82,0.915414543,10,33.08100128,17.76
8545,W,21,6.611,121.29,1.4,98.85,1.011406133,9,33.08100128,11.96
8546,W,5,3.945,15.628,53.71,0,0.378063681,4,33.08100128,5.84
8547,W,19,6.456,102.881,1.172,98.86,0.985097401,9,33.08100128,11.39
8548,W,84,6.375,387.75,436.519,0,0.963340184,5,33.08100128,19.06
8549,W,53,7.785,357.078,324.034,9.25,0.796541669,14,33.08100128,18.42
8550,W,55,7.586,347.483,502.793,0,0.794211209,13,33.08100128,18.36
8551,W,8,5.212,35.433,50.765,0,0.716130805,4,33.08100128,7.63
8552,W,74,9.373,592.62,570.377,3.75,0.958889772,13,33.08100128,23.6
8553,W,77,10.395,615.207,659.39,0,0.999690118,9,33.08100128,25.7
8554,W,34,9.477,243.563,207.705,14.72,0.979371363,13,33.08100128,17.56
8555,W,80,9.166,547.828,632.736,0,1.211032205,4,33.08100128,23.96
8556,W,31,9.545,231.853,291.168,0,1.026279714,12,33.08100128,17.01
8557,W,58,10.286,452.076,560.93,0,1.006326637,9,33.08100128,22.8
8558,W,15,7.008,89.306,125.559,0,0.97715276,7,33.08100128,10.93
8559,W,44,9.654,328.864,419.856,0,1.03861432,13,33.08100128,19.64
8560,W,22,6.747,126.611,138.012,0,0.906672042,6,33.08100128,12.29
8561,W,5,3.302,14.843,39.923,0,0.568095795,5,33.08100128,5.43
8562,W,56,9.805,438.376,520.986,0,0.959143081,9,33.08100128,21.8
8563,W,22,9.416,161.598,166.357,0,1.007655154,15,33.08100128,14.76
8564,W,44,9.126,318.189,396.264,0,0.972202063,16,33.08100128,18.97
8565,W,65,10.586,575.518,684.613,0,1.035989529,8,33.08100128,24.31
8566,W,73,8.42,432.361,438.037,0,1.253038345,3,33.08100128,21.85
8567,W,32,9.038,255.446,303.549,0,0.946715334,13,33.08100128,16.68
8568,W,38,7.203,200.899,231.512,0,1.442956829,6,33.08100128,15.53
8569,W,42,6.404,225.132,281.723,0,0.817358009,5,33.08100128,14.99
8570,W,77,9.406,606.94,714.959,0,0.973331756,14,33.08100128,24.03
8571,W,6,6.971,28.226,28.684,0,1.163811813,5,33.08100128,7.84
8572,W,34,10.244,277.738,324.203,0,1.090769105,13,33.08100128,18.39
8573,W,61,10.347,502.916,605.28,0,1.118171503,14,33.08100128,23.35
8574,W,77,8.956,563.643,688.153,0,0.914126293,3,33.08100128,23.24
8575,W,5,6.528,27.541,27.726,0,0.890161587,8,33.08100128,7.15
8576,W,4,3.148,11.873,28.872,0,0.400339127,9,33.08100128,5.01
8577,W,40,9.288,327.554,350.69,0,1.154444405,7,33.08100128,18.48
8578,W,31,10.154,253.434,283.301,0,1.121898041,15,33.08100128,17.63
8579,W,76,9.866,621.343,712.415,0,1.019004338,8,33.08100128,24.68
8580,W,6,3.598,17.877,52.839,0,0.406033704,6,33.08100128,5.94
8581,W,36,9.329,284.391,301.988,0,1.160385237,7,33.08100128,17.79
8582,W,48,8.262,321.081,417.277,0,0.915160098,14,33.08100128,18.43
8583,W,54,9.404,419.978,479.003,0,0.972075784,7,33.08100128,20.92
8584,W,90,9.975,734.328,885.598,0,0.983146067,5,33.08100128,26.58
8585,W,57,9.364,455.714,526.936,0,1.030225441,11,33.08100128,21.31
8586,W,81,9.746,604.211,672.698,0,1.233066059,8,33.08100128,25.1
8587,W,44,8.722,316.91,340.185,0,1.100274725,9,33.08100128,18.44
8588,W,70,9.071,531.76,626.237,0,0.992713245,12,33.08100128,22.6
8589,W,53,9.473,362.896,408.177,0,0.973987251,9,33.08100128,20.87
8590,W,55,9.885,468.307,557.781,0,0.988796639,8,33.08100128,21.76
8591,W,43,9.768,317.464,356.227,0,1.317191574,9,33.08100128,19.6
8592,W,28,10.208,240.158,300.398,0,1.301024391,8,33.08100128,16.99
8593,W,34,8.734,231.105,229.412,0.73,0.971690201,13,33.08100128,16.73
8594,W,45,9.659,352.203,366.882,0,1.290447562,8,33.08100128,19.82
8595,W,76,7.762,457.885,488.284,0,0.916237783,5,33.08100128,21
8596,W,53,10.019,435.393,494.653,0,1.240106801,7,33.08100128,21.63
8597,W,59,9.164,421.495,458.288,0,1.097674914,9,33.08100128,21.3
8598,W,59,5.484,276.012,320.301,0,0.592848842,12,33.08100128,15.27
8599,W,28,9.588,230.072,281.713,0,1.177783627,7,33.08100128,16.39
8600,W,26,7.796,170.904,164.657,3.66,0.971827474,10,33.08100128,14.16
8601,W,85,10.279,672.61,799.35,0,1.089019103,13,33.08100128,26.53
8602,W,64,10.633,525.581,639.939,0,1.084634766,10,33.08100128,24.23
8603,W,32,7.626,178.54,247.551,0,0.790923862,9,33.08100128,15.09
8604,W,27,7.383,160.678,190.098,0,0.868256255,8,33.08100128,13.92
8605,W,74,9.781,566.935,604.27,0,1.077311403,12,33.08100128,24.28
8606,W,32,8.795,238.032,249.619,0,1.122903334,8,33.08100128,16.41
8607,W,23,6.238,118.618,122.573,0,0.633447404,10,33.08100128,11.96
8608,W,83,10.562,708.223,872.916,0,1.090086105,14,33.08100128,26.77
8609,W,77,9.293,581.107,625.629,0,1.181939587,6,33.08100128,23.83
8610,W,15,7.434,100.52,113.646,0,0.911867525,8,33.08100128,11.27
8611,W,7,3.933,24.068,37.936,0,0.421941381,5,33.08100128,6.46
8612,W,35,8.878,249.825,236.666,5.27,1.122865695,9,33.08100128,17.08
8613,W,53,9.251,411.281,163.64,60.21,1.000890509,13,33.08100128,20.56
8614,W,67,10.8,584.42,634.805,0,1.131416599,9,33.08100128,24.93
